District,Spot Accident,PS Name,Accident_Count,Cluster,Label
0.07917261055634807,0.06371849738468854,0.002615311459819306,1,1,Low incident area
0.07917261055634807,0.06371849738468854,0.0021398002853067048,3,1,Low incident area
0.07917261055634807,0.06371849738468854,0.003090822634331907,2,1,Low incident area
0.07917261055634807,0.06371849738468854,0.0021398002853067048,1,1,Low incident area
0.07917261055634807,0.06371849738468854,0.002615311459819306,2,1,Low incident area
0.07917261055634807,0.06371849738468854,0.002615311459819306,2,1,Low incident area
0.07917261055634807,0.06371849738468854,0.0033285782215882074,2,1,Low incident area
0.07917261055634807,0.06371849738468854,0.0028530670470756064,3,1,Low incident area
0.07917261055634807,0.06371849738468854,0.0028530670470756064,2,1,Low incident area
0.07917261055634807,0.06371849738468854,0.003090822634331907,2,1,Low incident area
0.07917261055634807,0.06371849738468854,0.003090822634331907,2,1,Low incident area
0.07917261055634807,0.06371849738468854,0.003090822634331907,4,1,Low incident area
0.07917261055634807,0.06371849738468854,0.0019020446980504042,1,1,Low incident area
0.07917261055634807,0.06371849738468854,0.0023775558725630053,2,1,Low incident area
0.07917261055634807,0.06371849738468854,0.0023775558725630053,2,1,Low incident area
0.07917261055634807,0.09985734664764621,0.0028530670470756064,10,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0019020446980504042,14,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0033285782215882074,31,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0009510223490252021,1,1,Low incident area
0.07917261055634807,0.09985734664764621,0.0021398002853067048,1,1,Low incident area
0.07917261055634807,0.09985734664764621,0.0023775558725630053,6,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0021398002853067048,2,1,Low incident area
0.07917261055634807,0.09985734664764621,0.0021398002853067048,1,1,Low incident area
0.07917261055634807,0.09985734664764621,0.003090822634331907,28,2,Hotspot
0.07917261055634807,0.09985734664764621,0.002615311459819306,10,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0021398002853067048,4,1,Low incident area
0.07917261055634807,0.09985734664764621,0.003090822634331907,45,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0011887779362815027,1,1,Low incident area
0.07917261055634807,0.09985734664764621,0.0021398002853067048,7,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0028530670470756064,10,2,Hotspot
0.07917261055634807,0.09985734664764621,0.002615311459819306,5,1,Low incident area
0.07917261055634807,0.09985734664764621,0.002615311459819306,4,1,Low incident area
0.07917261055634807,0.09985734664764621,0.0033285782215882074,20,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0028530670470756064,25,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0028530670470756064,12,2,Hotspot
0.07917261055634807,0.09985734664764621,0.003090822634331907,11,2,Hotspot
0.07917261055634807,0.09985734664764621,0.002615311459819306,5,1,Low incident area
0.07917261055634807,0.09985734664764621,0.003090822634331907,8,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0023775558725630053,5,1,Low incident area
0.07917261055634807,0.09985734664764621,0.0019020446980504042,2,1,Low incident area
0.07917261055634807,0.09985734664764621,0.003090822634331907,7,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0016642891107941037,6,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0019020446980504042,4,1,Low incident area
0.07917261055634807,0.09985734664764621,0.0011887779362815027,5,1,Low incident area
0.07917261055634807,0.09985734664764621,0.0023775558725630053,8,2,Hotspot
0.07917261055634807,0.09985734664764621,0.0023775558725630053,2,1,Low incident area
0.07917261055634807,0.09985734664764621,0.0023775558725630053,14,2,Hotspot
0.04208273894436519,0.009985734664764621,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0028530670470756064,3,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0009510223490252021,1,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0007132667617689016,2,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0011887779362815027,2,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0011887779362815027,6,2,Hotspot
0.04208273894436519,0.10651450309082264,0.0019020446980504042,6,2,Hotspot
0.04208273894436519,0.10651450309082264,0.0011887779362815027,5,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0014265335235378032,5,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0011887779362815027,3,1,Low incident area
0.04208273894436519,0.10651450309082264,0.002615311459819306,6,2,Hotspot
0.04208273894436519,0.10651450309082264,0.0007132667617689016,3,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0021398002853067048,5,1,Low incident area
0.04208273894436519,0.10651450309082264,0.00047551117451260106,1,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0011887779362815027,2,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0021398002853067048,13,2,Hotspot
0.04208273894436519,0.10651450309082264,0.0019020446980504042,3,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0009510223490252021,8,2,Hotspot
0.04208273894436519,0.10651450309082264,0.0014265335235378032,11,2,Hotspot
0.04208273894436519,0.10651450309082264,0.0007132667617689016,2,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0014265335235378032,5,1,Low incident area
0.04208273894436519,0.10651450309082264,0.003090822634331907,11,2,Hotspot
0.04208273894436519,0.10651450309082264,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0011887779362815027,2,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0016642891107941037,5,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.10651450309082264,0.0019020446980504042,11,2,Hotspot
0.04208273894436519,0.0922491678554446,0.0028530670470756064,7,2,Hotspot
0.04208273894436519,0.0922491678554446,0.0009510223490252021,1,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0011887779362815027,3,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0014265335235378032,2,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0011887779362815027,4,1,Low incident area
0.04208273894436519,0.0922491678554446,0.002615311459819306,5,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0021398002853067048,1,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0021398002853067048,3,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0014265335235378032,1,1,Low incident area
0.04208273894436519,0.0922491678554446,0.003090822634331907,9,2,Hotspot
0.04208273894436519,0.0922491678554446,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0016642891107941037,1,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0019020446980504042,3,1,Low incident area
0.04208273894436519,0.0922491678554446,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0028530670470756064,2,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0009510223490252021,1,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.07156443176414645,0.002615311459819306,5,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0007132667617689016,1,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0021398002853067048,1,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0021398002853067048,1,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0014265335235378032,1,1,Low incident area
0.04208273894436519,0.07156443176414645,0.003090822634331907,5,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.07156443176414645,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0028530670470756064,7,2,Hotspot
0.04208273894436519,0.0943889681407513,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0014265335235378032,2,1,Low incident area
0.04208273894436519,0.0943889681407513,0.002615311459819306,5,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0021398002853067048,3,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0009510223490252021,2,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0014265335235378032,2,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0014265335235378032,4,1,Low incident area
0.04208273894436519,0.0943889681407513,0.003090822634331907,14,2,Hotspot
0.04208273894436519,0.0943889681407513,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0016642891107941037,1,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.0943889681407513,0.0019020446980504042,4,1,Low incident area
0.04208273894436519,0.021873514027579647,0.0028530670470756064,2,1,Low incident area
0.04208273894436519,0.021873514027579647,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.021873514027579647,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.021873514027579647,0.003090822634331907,1,1,Low incident area
0.04208273894436519,0.026390870185449358,0.0007132667617689016,1,1,Low incident area
0.04208273894436519,0.026390870185449358,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.026390870185449358,0.003090822634331907,1,1,Low incident area
0.04208273894436519,0.017356157869709937,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.017356157869709937,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.08606752258678078,0.0028530670470756064,1,1,Low incident area
0.04208273894436519,0.08606752258678078,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.08606752258678078,0.0011887779362815027,2,1,Low incident area
0.04208273894436519,0.08606752258678078,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.08606752258678078,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.08606752258678078,0.0014265335235378032,1,1,Low incident area
0.04208273894436519,0.08606752258678078,0.002615311459819306,5,1,Low incident area
0.04208273894436519,0.08606752258678078,0.0021398002853067048,2,1,Low incident area
0.04208273894436519,0.08606752258678078,0.0021398002853067048,2,1,Low incident area
0.04208273894436519,0.08606752258678078,0.0007132667617689016,1,1,Low incident area
0.04208273894436519,0.08606752258678078,0.003090822634331907,6,2,Hotspot
0.04208273894436519,0.08606752258678078,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.08606752258678078,0.0016642891107941037,1,1,Low incident area
0.04208273894436519,0.08606752258678078,0.0019020446980504042,3,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0028530670470756064,10,2,Hotspot
0.04208273894436519,0.10461245839277224,0.0009510223490252021,1,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0011887779362815027,3,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0011887779362815027,4,1,Low incident area
0.04208273894436519,0.10461245839277224,0.002615311459819306,9,2,Hotspot
0.04208273894436519,0.10461245839277224,0.0007132667617689016,1,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0021398002853067048,5,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0019020446980504042,4,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0021398002853067048,2,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0009510223490252021,1,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0014265335235378032,3,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0007132667617689016,1,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0014265335235378032,1,1,Low incident area
0.04208273894436519,0.10461245839277224,0.003090822634331907,13,2,Hotspot
0.04208273894436519,0.10461245839277224,0.0019020446980504042,5,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0011887779362815027,2,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0016642891107941037,2,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0019020446980504042,4,1,Low incident area
0.04208273894436519,0.10461245839277224,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.06371849738468854,0.0028530670470756064,2,1,Low incident area
0.04208273894436519,0.06371849738468854,0.0014265335235378032,1,1,Low incident area
0.04208273894436519,0.06371849738468854,0.002615311459819306,2,1,Low incident area
0.04208273894436519,0.06371849738468854,0.0021398002853067048,4,1,Low incident area
0.04208273894436519,0.06371849738468854,0.003090822634331907,1,1,Low incident area
0.04208273894436519,0.06371849738468854,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.06371849738468854,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.06680932001902044,0.0028530670470756064,1,1,Low incident area
0.04208273894436519,0.06680932001902044,0.002615311459819306,2,1,Low incident area
0.04208273894436519,0.06680932001902044,0.0021398002853067048,1,1,Low incident area
0.04208273894436519,0.06680932001902044,0.0009510223490252021,1,1,Low incident area
0.04208273894436519,0.06680932001902044,0.003090822634331907,6,2,Hotspot
0.04208273894436519,0.06680932001902044,0.0016642891107941037,1,1,Low incident area
0.04208273894436519,0.07275320970042796,0.0028530670470756064,11,2,Hotspot
0.04208273894436519,0.07275320970042796,0.002615311459819306,13,2,Hotspot
0.04208273894436519,0.07275320970042796,0.0011887779362815027,7,2,Hotspot
0.04208273894436519,0.07275320970042796,0.0019020446980504042,3,1,Low incident area
0.04208273894436519,0.07275320970042796,0.0021398002853067048,1,1,Low incident area
0.04208273894436519,0.07275320970042796,0.0019020446980504042,3,1,Low incident area
0.04208273894436519,0.07275320970042796,0.0014265335235378032,2,1,Low incident area
0.04208273894436519,0.07275320970042796,0.0014265335235378032,1,1,Low incident area
0.04208273894436519,0.07275320970042796,0.003090822634331907,25,2,Hotspot
0.04208273894436519,0.07275320970042796,0.0016642891107941037,1,1,Low incident area
0.04208273894436519,0.07275320970042796,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.07275320970042796,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.06371849738468854,0.0028530670470756064,1,1,Low incident area
0.04208273894436519,0.06371849738468854,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.06371849738468854,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.06371849738468854,0.002615311459819306,1,1,Low incident area
0.04208273894436519,0.06371849738468854,0.0021398002853067048,1,1,Low incident area
0.04208273894436519,0.06371849738468854,0.0021398002853067048,1,1,Low incident area
0.04208273894436519,0.06371849738468854,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.06371849738468854,0.003090822634331907,4,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0028530670470756064,4,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0007132667617689016,1,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0011887779362815027,2,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0011887779362815027,3,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0019020446980504042,8,2,Hotspot
0.04208273894436519,0.09985734664764621,0.00023775558725630053,1,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0014265335235378032,1,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.09985734664764621,0.002615311459819306,8,2,Hotspot
0.04208273894436519,0.09985734664764621,0.0021398002853067048,3,1,Low incident area
0.04208273894436519,0.09985734664764621,0.00047551117451260106,1,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0011887779362815027,2,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0019020446980504042,2,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0021398002853067048,2,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0014265335235378032,1,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0014265335235378032,1,1,Low incident area
0.04208273894436519,0.09985734664764621,0.003090822634331907,12,2,Hotspot
0.04208273894436519,0.09985734664764621,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0011887779362815027,1,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0019020446980504042,1,1,Low incident area
0.04208273894436519,0.09985734664764621,0.0019020446980504042,1,1,Low incident area
0.03590109367570138,0.0021398002853067048,0.0033285782215882074,1,1,Low incident area
0.03590109367570138,0.009985734664764621,0.0028530670470756064,1,1,Low incident area
0.03590109367570138,0.10651450309082264,0.0033285782215882074,11,2,Hotspot
0.03590109367570138,0.10651450309082264,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.10651450309082264,0.0016642891107941037,3,1,Low incident area
0.03590109367570138,0.10651450309082264,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.10651450309082264,0.0019020446980504042,12,2,Hotspot
0.03590109367570138,0.10651450309082264,0.0016642891107941037,3,1,Low incident area
0.03590109367570138,0.10651450309082264,0.0023775558725630053,9,2,Hotspot
0.03590109367570138,0.10651450309082264,0.0016642891107941037,7,2,Hotspot
0.03590109367570138,0.10651450309082264,0.0009510223490252021,3,1,Low incident area
0.03590109367570138,0.10651450309082264,0.0028530670470756064,12,2,Hotspot
0.03590109367570138,0.10651450309082264,0.0023775558725630053,12,2,Hotspot
0.03590109367570138,0.10651450309082264,0.0021398002853067048,18,2,Hotspot
0.03590109367570138,0.10651450309082264,0.0021398002853067048,3,1,Low incident area
0.03590109367570138,0.10651450309082264,0.0016642891107941037,4,1,Low incident area
0.03590109367570138,0.10651450309082264,0.0016642891107941037,2,1,Low incident area
0.03590109367570138,0.10651450309082264,0.0023775558725630053,11,2,Hotspot
0.03590109367570138,0.10651450309082264,0.0028530670470756064,51,2,Hotspot
0.03590109367570138,0.0922491678554446,0.0033285782215882074,10,2,Hotspot
0.03590109367570138,0.0922491678554446,0.0021398002853067048,6,2,Hotspot
0.03590109367570138,0.0922491678554446,0.0016642891107941037,1,1,Low incident area
0.03590109367570138,0.0922491678554446,0.0021398002853067048,3,1,Low incident area
0.03590109367570138,0.0922491678554446,0.0023775558725630053,4,1,Low incident area
0.03590109367570138,0.0922491678554446,0.0016642891107941037,9,2,Hotspot
0.03590109367570138,0.0922491678554446,0.0028530670470756064,5,1,Low incident area
0.03590109367570138,0.0922491678554446,0.0023775558725630053,7,2,Hotspot
0.03590109367570138,0.0922491678554446,0.0021398002853067048,3,1,Low incident area
0.03590109367570138,0.0922491678554446,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.0922491678554446,0.0016642891107941037,3,1,Low incident area
0.03590109367570138,0.0922491678554446,0.0016642891107941037,4,1,Low incident area
0.03590109367570138,0.0922491678554446,0.0023775558725630053,4,1,Low incident area
0.03590109367570138,0.0922491678554446,0.0028530670470756064,2,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0033285782215882074,2,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0016642891107941037,2,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0021398002853067048,3,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0019020446980504042,1,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0016642891107941037,1,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0023775558725630053,3,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0016642891107941037,1,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0028530670470756064,4,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0023775558725630053,2,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0016642891107941037,2,1,Low incident area
0.03590109367570138,0.07156443176414645,0.0028530670470756064,3,1,Low incident area
0.03590109367570138,0.0943889681407513,0.0033285782215882074,14,2,Hotspot
0.03590109367570138,0.0943889681407513,0.0021398002853067048,6,2,Hotspot
0.03590109367570138,0.0943889681407513,0.0021398002853067048,5,1,Low incident area
0.03590109367570138,0.0943889681407513,0.0023775558725630053,38,2,Hotspot
0.03590109367570138,0.0943889681407513,0.0009510223490252021,3,1,Low incident area
0.03590109367570138,0.0943889681407513,0.0028530670470756064,5,1,Low incident area
0.03590109367570138,0.0943889681407513,0.0023775558725630053,11,2,Hotspot
0.03590109367570138,0.0943889681407513,0.0021398002853067048,2,1,Low incident area
0.03590109367570138,0.0943889681407513,0.0021398002853067048,2,1,Low incident area
0.03590109367570138,0.0943889681407513,0.0016642891107941037,6,2,Hotspot
0.03590109367570138,0.0943889681407513,0.0016642891107941037,3,1,Low incident area
0.03590109367570138,0.0943889681407513,0.0023775558725630053,16,2,Hotspot
0.03590109367570138,0.0943889681407513,0.0028530670470756064,8,2,Hotspot
0.03590109367570138,0.021873514027579647,0.0033285782215882074,1,1,Low incident area
0.03590109367570138,0.021873514027579647,0.0019020446980504042,1,1,Low incident area
0.03590109367570138,0.021873514027579647,0.0028530670470756064,2,1,Low incident area
0.03590109367570138,0.021873514027579647,0.0023775558725630053,1,1,Low incident area
0.03590109367570138,0.026390870185449358,0.0033285782215882074,1,1,Low incident area
0.03590109367570138,0.08606752258678078,0.0033285782215882074,6,2,Hotspot
0.03590109367570138,0.08606752258678078,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.08606752258678078,0.0016642891107941037,1,1,Low incident area
0.03590109367570138,0.08606752258678078,0.0023775558725630053,10,2,Hotspot
0.03590109367570138,0.08606752258678078,0.0016642891107941037,2,1,Low incident area
0.03590109367570138,0.08606752258678078,0.0028530670470756064,8,2,Hotspot
0.03590109367570138,0.08606752258678078,0.0023775558725630053,4,1,Low incident area
0.03590109367570138,0.08606752258678078,0.0021398002853067048,2,1,Low incident area
0.03590109367570138,0.08606752258678078,0.0016642891107941037,1,1,Low incident area
0.03590109367570138,0.08606752258678078,0.0016642891107941037,1,1,Low incident area
0.03590109367570138,0.08606752258678078,0.0023775558725630053,4,1,Low incident area
0.03590109367570138,0.08606752258678078,0.0028530670470756064,4,1,Low incident area
0.03590109367570138,0.10461245839277224,0.0033285782215882074,6,2,Hotspot
0.03590109367570138,0.10461245839277224,0.0021398002853067048,2,1,Low incident area
0.03590109367570138,0.10461245839277224,0.0016642891107941037,3,1,Low incident area
0.03590109367570138,0.10461245839277224,0.0021398002853067048,7,2,Hotspot
0.03590109367570138,0.10461245839277224,0.0019020446980504042,14,2,Hotspot
0.03590109367570138,0.10461245839277224,0.0016642891107941037,2,1,Low incident area
0.03590109367570138,0.10461245839277224,0.0023775558725630053,10,2,Hotspot
0.03590109367570138,0.10461245839277224,0.0016642891107941037,3,1,Low incident area
0.03590109367570138,0.10461245839277224,0.0009510223490252021,1,1,Low incident area
0.03590109367570138,0.10461245839277224,0.0028530670470756064,17,2,Hotspot
0.03590109367570138,0.10461245839277224,0.0023775558725630053,9,2,Hotspot
0.03590109367570138,0.10461245839277224,0.0021398002853067048,8,2,Hotspot
0.03590109367570138,0.10461245839277224,0.0021398002853067048,5,1,Low incident area
0.03590109367570138,0.10461245839277224,0.0016642891107941037,2,1,Low incident area
0.03590109367570138,0.10461245839277224,0.0016642891107941037,12,2,Hotspot
0.03590109367570138,0.10461245839277224,0.0023775558725630053,5,1,Low incident area
0.03590109367570138,0.10461245839277224,0.0028530670470756064,12,2,Hotspot
0.03590109367570138,0.06371849738468854,0.0033285782215882074,1,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0016642891107941037,3,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0019020446980504042,1,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0023775558725630053,5,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0028530670470756064,2,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0023775558725630053,2,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0021398002853067048,2,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0023775558725630053,2,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0028530670470756064,3,1,Low incident area
0.03590109367570138,0.06680932001902044,0.0033285782215882074,1,1,Low incident area
0.03590109367570138,0.06680932001902044,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.06680932001902044,0.0019020446980504042,2,1,Low incident area
0.03590109367570138,0.06680932001902044,0.0016642891107941037,2,1,Low incident area
0.03590109367570138,0.06680932001902044,0.0023775558725630053,6,2,Hotspot
0.03590109367570138,0.06680932001902044,0.0028530670470756064,3,1,Low incident area
0.03590109367570138,0.06680932001902044,0.0023775558725630053,3,1,Low incident area
0.03590109367570138,0.06680932001902044,0.0021398002853067048,2,1,Low incident area
0.03590109367570138,0.06680932001902044,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.06680932001902044,0.0023775558725630053,6,2,Hotspot
0.03590109367570138,0.06680932001902044,0.0028530670470756064,1,1,Low incident area
0.03590109367570138,0.07275320970042796,0.0033285782215882074,3,1,Low incident area
0.03590109367570138,0.07275320970042796,0.0021398002853067048,3,1,Low incident area
0.03590109367570138,0.07275320970042796,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.07275320970042796,0.0016642891107941037,2,1,Low incident area
0.03590109367570138,0.07275320970042796,0.0016642891107941037,1,1,Low incident area
0.03590109367570138,0.07275320970042796,0.0028530670470756064,5,1,Low incident area
0.03590109367570138,0.07275320970042796,0.0021398002853067048,2,1,Low incident area
0.03590109367570138,0.07275320970042796,0.0028530670470756064,1,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0033285782215882074,3,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0016642891107941037,1,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0019020446980504042,1,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0023775558725630053,4,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0028530670470756064,3,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0023775558725630053,2,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0021398002853067048,2,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0016642891107941037,1,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0023775558725630053,2,1,Low incident area
0.03590109367570138,0.06371849738468854,0.0028530670470756064,2,1,Low incident area
0.03590109367570138,0.09985734664764621,0.0033285782215882074,8,2,Hotspot
0.03590109367570138,0.09985734664764621,0.0021398002853067048,4,1,Low incident area
0.03590109367570138,0.09985734664764621,0.0016642891107941037,9,2,Hotspot
0.03590109367570138,0.09985734664764621,0.0021398002853067048,1,1,Low incident area
0.03590109367570138,0.09985734664764621,0.0019020446980504042,1,1,Low incident area
0.03590109367570138,0.09985734664764621,0.0016642891107941037,2,1,Low incident area
0.03590109367570138,0.09985734664764621,0.0023775558725630053,6,2,Hotspot
0.03590109367570138,0.09985734664764621,0.0016642891107941037,2,1,Low incident area
0.03590109367570138,0.09985734664764621,0.0009510223490252021,2,1,Low incident area
0.03590109367570138,0.09985734664764621,0.0028530670470756064,14,2,Hotspot
